Transition 1,Transition 2,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4398.472Cr1,4400.835Ni1,22,110.11724124899642,310951.6479508303,-31.70406426287069,1201.449038113936,-28997.014193139385,0.002898163810475756,-866.6743416126811,3259.9469869685136
4399.855Ni1,4400.835Ni1,22,128.90166658523486,81911.00444358152,-25.890485840475264,-1996.9549551740167,28124.504477569084,0.002294897880725191,1063.5478749883528,-3351.856682605688
4399.855Ni1,4411.270Ru1,22,51.71687850614878,796743.5534465751,-11.877425853408964,-1125.2287816511816,6942.564000004441,0.001037542459099924,451.2939050018205,-865.1221044175398
4400.835Ni1,4404.412Fe1,22,92.30459061564949,198089.09540353977,19.86042584084723,682.9153343850884,-4367.504709295239,-0.0018545478229109143,311.7091256682545,589.3939027443255
4400.835Ni1,4411.270Ru1,22,67.64493091248578,726829.1012231786,9.093435423922411,754.5408747758291,-19917.730665324627,-0.0008241961937749362,-915.5853961164765,2301.1897395510296
4490.998Fe1,4492.660Fe2,25,14.818097585960615,126720.9275537176,-2.2853856614060204,415.8628432737445,-4095.302780581158,0.00019721781894148976,202.7357020739686,454.8003098083236
4490.998Fe1,4502.533Ti2,25,5.6898921517265615,763538.5354461146,-0.7540565991876083,-42.2362040333625,3269.860417964659,8.323136815610948e-05,-73.46651349182389,-384.2169283716167
4492.660Fe2,4500.398Fe1,25,14.810957326453655,497074.692508604,-0.1739042996439154,-406.38251349679194,8534.183049704363,1.1368126909447315e-05,-167.48947629507222,-953.1919565294737
4492.660Fe2,4503.480Mn1,25,13.479967083552188,708218.735426581,-0.06281118551286671,-373.1591219441658,5490.253650227257,3.468349200767705e-06,-188.06551080945997,-594.2422987754173
4493.938Fe1,4500.398Fe1,25,0,433659.35841109516,-0.2862304526882591,32.59668850789948,-1009.601735412818,2.5960167428918937e-05,-67.56420684945088,104.40352958101923
4493.938Fe1,4503.480Mn1,25,4.2250599291709054,641868.0254502798,-0.1789802859158729,58.52096608331161,-2710.5513503529496,1.837910497614023e-05,-142.86043596265495,310.4097832834196
4493.938Fe1,4503.854Fe1,25,0,672132.8995243404,-0.7376123817422374,-4.303345300330299,-4261.240435100374,7.028209096132943e-05,-148.14197014581424,474.0082334306892
4500.398Fe1,4503.480Mn1,25,8.250935579583542,211915.4910194473,-0.06564010040942403,27.99994150146447,-3162.7282216815374,7.465093692183482e-06,-53.759822137416414,372.36085426528115
4500.398Fe1,4503.854Fe1,25,1.9126899348584843,241012.0893899464,-0.4020684916638031,-30.12812494118658,-4501.672720585579,4.079755876842044e-05,-90.24570287080853,513.9672916711603
4500.398Fe1,4506.094Fe1,25,16.367632524879237,358027.45075817377,2.58491238486068,-124.18435080880815,6291.764540356196,-0.00024171718211864494,52.63156628738579,-693.6252842750272
4500.398Fe1,4510.999Fe1,25,3.0543328291616327,714476.0987729671,-0.8753524173891039,52.34001016143176,-3200.4412334794742,8.862913065839274e-05,-94.8844580676629,360.2608950551959
4503.480Mn1,4506.094Fe1,25,14.422047875189332,143979.09991243057,3.014880989727455,-156.4907679784337,9953.570931203132,-0.000281030041174455,80.59491661016824,-1122.8845227320244
4503.480Mn1,4510.999Fe1,25,7.467869450747179,504167.27576061484,-0.6724963366513494,21.545280777845427,-931.0746482854181,6.900882823340889e-05,-34.895538245298354,87.94177164870145
4503.854Fe1,4506.094Fe1,25,16.987569311576006,125441.38181856557,2.3683258015777757,-103.6889716080694,7795.30533861209,-0.00022801098548540268,132.73119342505245,-870.9845731199551
4503.854Fe1,4509.949Fe1,25,12.080633528797723,433155.6660275749,-3.950822920751969,19.971554469135057,-7649.012174432564,0.0003674689669437458,17.85458435355513,854.4807748833738
4503.854Fe1,4510.999Fe1,25,4.054522491380158,478133.836489676,-0.644251321465034,86.42626853479116,-615.833576281813,6.356067571229456e-05,-7.145132308416498,64.60832022063589
4503.854Fe1,4514.255Ni1,25,9.353701831987511,684051.0165022132,-2.581882639975518,-130.5841332718482,6759.797367038016,0.00022680287680354943,10.181034854419666,-769.520524178788
4506.094Fe1,4510.999Fe1,25,14.770530843083021,355610.99821224506,-2.6769850647512596,174.5970918425412,-10117.830496677345,0.0002620448082207661,-104.34585441512935,1123.2889287400392
4509.949Fe1,4514.255Ni1,25,22.14702015784423,252751.3156557504,1.1984211677497103,-147.83371442266218,13802.64054700251,-0.0001261992112136053,0.595482850729125,-1556.2528256591913
4510.999Fe1,4521.249Ni1,25,12.867647082950825,684823.5847676528,1.418079567581764,54.52160704081948,-3841.3754869563254,-0.00012068442143775336,-143.48633726087337,450.0358823589472
4510.999Fe1,4521.249Ni1,26,15.031016410241769,694572.4360811968,1.8753097879274179,50.88478824845584,-8896.469772121323,-0.00015810307574727145,-60.08861119106311,1025.4146513810315
4514.255Ni1,4521.249Ni1,25,19.654505750560887,483498.24320309324,3.248065324229429,275.3453477289111,-13195.105843239815,-0.00027396033770812276,-100.35072828226836,1511.207819110085
4514.255Ni1,4521.249Ni1,26,22.113074061421937,467092.08706000197,3.2917924608957185,257.9145880579827,-5835.956807281332,-0.000277054974262337,21.645448322397183,679.4391281420872
4552.923Fe1,4553.422Fe1,26,19.060212298512237,74742.8465050615,-6.8005629550428415,-174.8545161308937,-10457.603143483617,0.0006188226279480658,-252.7354114505767,1165.930276332059
4552.923Fe1,4553.422Fe1,27,15.484709330118072,63250.526976902926,-14.026303146114818,-203.70994015699634,4198.084010397698,0.001260559605009148,-391.4034050056566,-520.0395546231233
4552.923Fe1,4554.443Ni1,26,14.488992963047371,146588.00083696315,3.4065442887760975,-100.22061091521134,-26647.911612237127,-0.00026007583660622475,-603.1331799974403,3076.807053038419
4552.923Fe1,4554.443Ni1,27,28.784415459187016,92873.40314277878,0.08541607196786381,-213.301628714074,2486.0946368279683,2.3275709596068082e-05,-668.4793558952232,-270.5702004991259
4553.422Fe1,4554.443Ni1,26,18.95011985975336,79533.02282319425,9.865799466066298,91.2625645769351,-19262.356900982617,-0.0008476205526963027,-479.5726935569282,2259.9856754241573
4553.422Fe1,4554.443Ni1,27,39.1940009091904,29182.70063034114,14.285592920137617,-8.965288368957117,-1712.6705644370697,-0.0012539604881470132,-282.16965628182095,249.3486829455553
4569.604Ti2,4569.882Fe1,27,27.716430558570785,26494.347272226772,-8.179205844812355,-118.826948202133,6786.328863990932,0.0007252687578299372,-124.58330865677246,-775.5911655729932
4569.604Ti2,4575.498Fe1,27,12.623146711556274,381458.509072636,-2.1536448083259505,-67.12825150206106,5198.940929661434,0.00018197068110902098,-33.82745807877155,-598.4344059773517
4575.498Fe1,4576.000Fe1,27,8.494245310431081,33963.360123799306,1.1161498222428112,-11.311952580939861,-1886.6255714237752,-0.00010041606997595585,-81.88600546195711,214.07106148361743
4575.498Fe1,4577.610Fe2,27,15.041720104263517,132211.14547593592,3.6271211014907974,-65.36863850749603,-1973.119426908271,-0.0003005357771826553,-140.21048657507393,220.75973084983917
4575.498Fe1,4584.693Ti2,27,8.325911516721574,623118.1656537756,1.3852703292305673,-134.11745017412295,-11791.627516301014,-0.00010717248291389592,-133.68355862196339,1353.400110872883
4575.498Fe1,4587.651V1,27,25.81922250815842,762299.6214364242,2.824246982233897,-93.23584218444643,11675.948990242183,-0.0002788664323065346,146.79444688049944,-1317.1549351881101
4576.000Fe1,4577.610Fe2,27,7.890994089819273,96358.31984255195,2.95415310151816,-41.77938822376012,161.36108341763799,-0.00023781499401964953,-53.80992046843205,-19.200802327315017
4576.000Fe1,4579.830Ca1,27,8.994804439874288,248579.3745406885,-0.8800948574486159,10.205395398774652,2452.183155120193,7.446543708993782e-05,11.515764091199966,-287.3208687898878
4576.000Fe1,4587.651V1,27,25.135434830319028,732214.8982184996,2.2916798583845583,-72.77392117608139,10988.665213534663,-0.0002274555477643878,208.32301884281972,-1236.2575159139963
4577.610Fe2,4579.830Ca1,27,9.361523475703029,148559.26670607537,-3.554289951355442,51.33541191597444,3599.6133000912446,0.0002875657368578655,61.14492034714314,-417.26498740889826
4577.610Fe2,4587.651V1,27,25.227477631475285,634059.835672615,-0.5372795371247022,-27.870212838096354,11498.4340541293,-1.1066280279212587e-06,280.5415208184217,-1294.3314850178115
4577.610Fe2,4588.413Fe1,27,12.721081794697396,706950.4119177795,-2.5669430388445065,40.97526907671318,3321.259111511167,0.0001997406741865889,72.09378942396128,-368.0041566697555
4577.610Fe2,4589.484Cr2,27,6.599808667519786,793344.4353699692,-0.8416597356916512,33.52277232427683,-6704.366272204911,7.236481670925976e-05,-37.070013702514345,770.6732716581263
4579.830Ca1,4588.413Fe1,27,9.627587273092837,557027.9371963674,1.134735496733554,-14.91867945929586,157.89603128476352,-0.00010121096516400994,-6.617459256015376,-0.30853313012688033
4579.830Ca1,4588.413Fe1,28,6.69014107848369,555814.2262145939,0.9655043655540987,-66.22707067364676,1019.2288634783171,-8.784009290416902e-05,32.475038616305675,-107.46834823321787
4579.830Ca1,4589.484Cr2,27,12.059522918516105,643716.958988621,2.7016810032230785,-19.08904528421259,-9793.550397205787,-0.00021437001058457892,-98.86060845316035,1128.9262705525302
4579.830Ca1,4589.484Cr2,28,10.546034363406985,643769.8460055824,2.76602957212739,-54.39680816941955,-9904.516289463543,-0.00021774249171968007,-162.51843388267486,1135.6195306489599
4584.412Fe1,4584.693Ti2,27,0,70652.48473235815,2.8594592234429674,-88.41834430896628,-27760.04162029411,-0.000238638026625191,-126.43363330035571,3180.353176452179
4584.412Fe1,4584.693Ti2,28,3.034506450127916,23098.036216596996,1.9102741127058658,-148.34419679109723,-4643.293519335074,-0.00015904794185579127,41.72599991097748,530.6980235336148
4584.412Fe1,4592.075Fe1,28,10.941745996710372,472929.2125108036,-0.5667662971837166,-27.052541276554333,13972.918522692444,3.2642445336620916e-05,199.69470174676053,-1625.3308692605501
4584.693Ti2,4587.651V1,27,23.033789870171542,145139.41968175027,1.66815977119743,53.35920452184333,20388.883868668257,-0.0001895940262369711,244.05441298554229,-2316.0721421561125
4584.693Ti2,4587.651V1,28,31.558457098588114,135741.75066716745,4.31506592064866,48.44316777486887,21464.943653239854,-0.00043958612749860244,409.11465167264817,-2438.8332947879794
4584.693Ti2,4588.413Fe1,27,6.391167225630431,217326.15307622094,0.3795686296054304,111.32920341122991,11605.779902401491,-5.381771975564017e-05,54.40734005710096,-1324.567232527294
4584.693Ti2,4588.413Fe1,28,7.948830897782578,217106.9325548272,-0.6763125793371139,95.28728344187579,13110.767473427702,3.559153834442467e-05,108.78838625682017,-1496.7701671079192
4584.693Ti2,4592.075Fe1,28,18.914777828975534,449733.6246951784,-2.275177981048434,116.39219265319475,18396.241390719748,0.0001735234552824559,196.0663393126766,-2130.2065225891233
4584.693Ti2,4595.452V1,28,6.697558821002527,678780.3489660448,-6.213528036931915,42.13860104486537,18025.813694531593,0.0005132624402620163,68.60861677813483,-2060.484702198731
4587.651V1,4588.413Fe1,27,20.22569451676849,75386.70781544602,-1.4302684402130916,73.03651920506499,-10094.286459334753,0.0001480910585270501,-198.6503869449252,1145.1475931883244
4587.651V1,4588.413Fe1,28,22.457267361991885,76175.05859847709,-3.9922101062684496,61.46406306071271,-7323.722964077411,0.0003875011260086215,-299.79046697237317,828.9860135877959
4587.651V1,4589.484Cr2,27,22.265303600266662,161692.55476420096,-0.4240772558119165,63.07601282212966,-19139.858914447614,8.393167345912722e-05,-307.4895853662353,2171.1380669696714
4587.651V1,4589.484Cr2,28,29.108807971669325,168769.0869213787,-3.187917536358518,53.790738537326085,-19034.099331098896,0.00034367306231716257,-486.9048972611581,2159.9855865123504
4587.651V1,4592.075Fe1,28,15.892080281938878,311873.69670208095,-6.303934005072387,78.90854127973407,-2451.8308168082895,0.0005870557819640461,-226.2658377049754,237.34662156332814
4587.651V1,4595.452V1,28,25.54695177813763,537786.5706493902,-8.610769485464328,14.949555593461833,-3586.7823070032973,0.0007848645939050876,-348.36250497245203,400.5446990029044
4588.413Fe1,4589.484Cr2,27,10.5585148901098,85250.00023597163,1.9766066998481482,0.7978531626502962,-9836.69899435356,-0.00014883755421832092,-95.05471921840255,1116.7950697770905
4588.413Fe1,4589.484Cr2,28,9.852618774079192,91948.56380443009,1.6264174999179708,9.002270227020368,-12519.948376279972,-0.00011462064468866841,-188.17737328181167,1425.123138128063
4588.413Fe1,4595.452V1,28,6.908799946037287,461828.89596263383,-5.265259617193136,-48.5715977039186,4472.152377042781,0.0004539776026032272,-42.80308893686261,-511.41187821897273
4588.413Fe1,4599.405Fe1,28,6.338156676864755,724695.7902270538,0.912775959828663,156.61009114544626,-4442.495464053485,-8.107823761860609e-05,19.625217262685748,501.5945668943762
4589.484Cr2,4595.452V1,28,14.903459524546744,369983.4957785558,-6.563172714454036,-44.57617718976362,16497.099831767708,0.0005406947939536636,139.6933715283913,-1879.1862011248727
4589.484Cr2,4599.405Fe1,28,9.881555015378531,635489.8215487353,-0.4883169852540248,152.9136751913428,6508.227589401931,1.5125415625620736e-05,208.16126202723555,-744.0170948756705
4592.075Fe1,4595.452V1,28,13.127532631860431,230136.9328758451,-2.3502400348335475,-51.687637137640564,-2991.998536822421,0.0002018801604630157,-132.25314665982708,372.953450862864
4592.075Fe1,4600.028Fe1,28,16.60595301943927,516687.9606881402,5.532345582058009,-34.826756340392286,-6572.70120667304,-0.0004856326991957142,-309.5411125478503,797.3230919165634
4595.452V1,4599.405Fe1,28,12.575393222778017,261599.81150088788,5.844509955063564,200.86583630057,-7877.269521850101,-0.0005069589866450768,69.77591337564816,893.804468003736
4595.452V1,4605.847Fe1,28,8.568463686682252,675334.0491507386,3.1408501675634466,191.13758718194327,-1725.5403406902647,-0.0002658092596737912,226.37281105850164,171.15209951697895
4595.452V1,4606.878Fe1,28,11.08089610868123,726376.6634221597,6.24157170934266,82.37903267020376,1460.5617890032977,-0.0005420770632856816,88.60415672192705,-176.24422602557195
4600.028Fe1,4604.632Fe1,28,0,332711.8478038813,-3.6664715407501087,88.6239628765333,-10406.290943245536,0.000335859851870161,-86.46773328443119,1175.546991318219
4600.028Fe1,4605.238Fe1,28,27.59026094507124,292402.2686999189,10.477477903215492,-174.5612060531881,7844.411686421837,-0.0009606146143163694,464.299594108688,-848.4290973349538
4604.632Fe1,4605.238Fe1,28,47.3199481654862,-40223.768725316455,15.621980882912258,-236.52268721288038,16141.166789232251,-0.0014210974968311403,572.6097344235278,-1775.2287643601132
4605.847Fe1,4606.878Fe1,28,11.943463424993238,51180.20025915843,3.3608849489296286,-109.65445292415751,2782.2711587562194,-0.0002985361314870971,-126.75668593131203,-301.98836412597194
4606.878Fe1,4618.561Ti1,28,7.018173334469537,769207.4965142416,-1.0970385196812944,-20.223442334358953,-2931.0417408286726,9.288896439351312e-05,-67.68879529194339,342.1873001999979
4637.144Fe1,4638.802Fe1,29,8.709262890184966,105313.48084156738,1.5196092410461195,83.75755376972857,-1075.3648372889686,-0.00013445064681481976,37.270552985978014,121.44679264847164
4651.118Fe1,4651.312Ti1,29,41.722535487175904,65775.90548895345,-11.724224006917806,171.80757313747745,-9326.335574093024,0.0010778671487622277,-294.9167821806803,1027.876314340252
4651.118Fe1,4651.312Ti1,30,67.90372235815713,64848.1968077404,-10.965239608347552,231.38559504784422,-9961.386549960464,0.0010233343398059632,-634.0128706103076,1094.1274869672277
4651.118Fe1,4657.487Cr1,29,13.098622176137129,438454.4010963248,-5.415665796859958,185.21200300530813,-5912.4449517781495,0.0005005469555577609,-85.91242415763631,654.73279819573
4651.118Fe1,4657.487Cr1,30,48.99855260777844,421812.4034302631,-5.030059851984185,230.72907738914952,1026.1260754398425,0.00047467660465210426,-54.1507287821161,-128.85074563076253
4651.118Fe1,4658.285Fe2,29,33.840641593282406,489666.32158753154,-6.14404822333924,149.81022056479006,-5473.238113028364,0.0005844455037921249,-108.98882292921303,616.1267185445415
4651.118Fe1,4658.285Fe2,30,48.50492974371153,494821.9536736851,-1.7303807917414578,221.09927112358324,-13917.497287848704,0.0002149000029471569,-248.4812880805426,1593.3026569688823
4651.118Fe1,4659.599Fe1,29,31.559000082717237,578515.8180594222,-9.687433688018157,174.55521579619943,-2137.9612772676132,0.000881221655292987,-164.99964910836206,199.51581248596838
4651.118Fe1,4659.599Fe1,30,46.412625291184575,579292.6530799569,-5.820014978089958,287.6090955824736,-7798.6282528881775,0.0005576079520289931,-184.83276591039342,854.2887463439729
4651.118Fe1,4661.736Fe1,30,45.82898269540298,709222.0265347508,-11.114166189612332,236.55238624195817,2552.1516453257054,0.001020688745703341,-167.9980595470445,-355.60206795254527
4651.118Fe1,4662.839Fe1,30,40.91003958828673,768243.429751469,-6.66130538714771,272.4339821178463,2226.7347763726875,0.0006172160043950393,-215.15241248305392,-275.6131897692391
4651.312Ti1,4657.487Cr1,29,18.005092216299932,379763.5630996478,5.022255092306997,1.858255270391903,1869.8017763885864,-0.0004619104491655107,188.35160977540343,-202.93988535208078
4651.312Ti1,4657.487Cr1,30,27.15013525158766,365758.6611133715,3.7949496909309297,-43.34766470853362,9855.842548530352,-0.00036158067815959707,476.4546123806607,-1103.8760707376898
4651.312Ti1,4658.285Fe2,29,21.190431969784022,429792.39835503994,6.095608050270398,-18.773492688706856,415.8128735849102,-0.0005353952894646495,199.52789062482424,-16.79522300703634
4651.312Ti1,4658.285Fe2,30,20.04834116799709,431071.02050431503,6.6711181396476995,-78.18376627822396,-1031.5116918157437,-0.0005842406572888929,282.43006843262407,156.4506276889275
4651.312Ti1,4659.599Fe1,29,20.332213826921965,510867.5526409295,2.416725944672544,0.5024959483789644,7487.523446490009,-0.00022752216489644212,128.98520389008098,-859.3738799350768
4651.312Ti1,4659.599Fe1,30,30.730036757216617,519014.6920365142,3.085417046030838,18.639318896436194,2834.0784326162793,-0.00028610630456043113,392.4794673820252,-323.5967923157571
4651.312Ti1,4661.736Fe1,30,19.216777801390442,647557.4508040833,-0.7705622281886848,-37.922111652807594,11897.839362080796,5.3977402196325935e-05,447.3872718920304,-1386.1634181757274
4651.312Ti1,4662.839Fe1,30,27.027941613655685,715673.686466561,2.2607297478601223,-4.38451266948318,9333.215075552354,-0.0002255533460516889,397.8792653453196,-1056.6945023696876
4652.593Cr1,4653.460Cr1,29,5.419079027185293,51222.267959219964,-0.2791366481318716,74.77979460671551,2700.478617758547,2.9870630361051118e-05,-34.72381790717307,-313.84596344993787
4652.593Cr1,4653.460Cr1,30,6.885272867796078,59762.094159592765,0.05792068692322748,108.66926764287012,-1694.9143418374224,6.046652835323636e-07,-10.700735858042554,195.03844120117125
4657.487Cr1,4658.285Fe2,29,8.218277814436544,59421.20590028414,1.7878150133318567,-13.114235230910035,-6709.971006136021,-0.00013194284731373165,-94.88049058379099,783.3493245226209
4657.487Cr1,4658.285Fe2,30,7.624767415963201,68493.79710056803,2.598182146399235,-19.68380894332607,-11942.414151939074,-0.0001991355932346374,-192.97237027323382,1378.0403673905803
4657.487Cr1,4659.599Fe1,29,0,123364.80800919795,-3.7291129945387014,-26.05839579027044,10754.285404076809,0.0003281901722598886,-12.953066531816418,-1250.6326107940022
4657.487Cr1,4659.599Fe1,30,11.328962045565877,157130.70049190623,-1.5031080383113706,44.285569468567616,-7727.153918586337,0.00014458106570059253,-79.46792496379904,857.9651522597204
4657.487Cr1,4661.736Fe1,30,13.533384090701217,287915.9420477577,-4.78855847214751,16.170592241853537,-447.60761263398774,0.0004340159680923258,-60.05082343970145,2.157770643296094
4657.487Cr1,4662.839Fe1,30,10.7325542146126,353509.3256966334,-1.9776039306227027,41.493031082705215,-1575.0786176867182,0.00017424559603382268,-88.3701201101512,167.03639792043964
4657.487Cr1,4668.292Ni1,30,21.7150672637871,671233.9563350992,-4.320413024028269,-152.7494347598364,16080.26617770366,0.00037372686495236836,120.20503257537958,-1818.9585494932062
4658.285Fe2,4659.599Fe1,29,18.441886161131613,78575.53673972508,-5.033684776123692,3.7314383881256132,10068.499793699084,0.0004229486769099965,-12.595680892735894,-1188.9896998904114
4658.285Fe2,4659.599Fe1,30,15.018797396538183,84800.90912872338,-3.7084339727064304,70.06754784341115,5427.78521001872,0.0003101388734514481,111.2477161825314,-656.6902456215122
4658.285Fe2,4661.736Fe1,30,16.201659761976064,222484.9361148811,-7.770479309663435,33.10281324882389,10602.416788348883,0.0006671453910257789,120.37424195500363,-1275.4321765939067
4658.285Fe2,4662.839Fe1,30,9.971423249025706,283605.2852743433,-4.91407627473304,58.8752325759393,11451.135957836814,0.0004027315546959751,101.65581970603957,-1334.2001482256517
4658.285Fe2,4668.292Ni1,30,18.024634985433277,605574.7228800147,-8.173907547305937,-139.6000131358495,28443.945027800513,0.0006808516325972035,336.7052191761239,-3251.029060089406
4659.599Fe1,4661.736Fe1,30,0,132309.3717215507,-2.0529984248082545,-13.44733221275364,4973.022054124494,0.00018193264541836287,16.524750768046378,-592.6279822792732
4659.599Fe1,4662.839Fe1,30,0,198607.98285339712,-0.30223054700145435,-1.455051080880535,4952.931614933312,1.420791013346058e-05,-38.010117778506384,-558.1866104360723
4659.599Fe1,4668.292Ni1,30,20.851564238035298,521795.7228638033,-3.3864385984849545,-206.23548222854225,21112.719533856165,0.0002781897765709247,182.00687312849922,-2376.807734812164
4661.736Fe1,4662.839Fe1,30,8.653703535160997,65147.98549148934,2.1412970425533855,14.702171585552488,-5.124944596781006,-0.00020190099410097442,-38.46791257996582,32.89138028544505
4661.736Fe1,4668.292Ni1,30,22.388277547329988,386878.5651226888,0.14011304017404136,-169.56245096641905,15373.68430919054,-3.2654466347544236e-05,194.85945075582254,-1692.59542150545
4662.839Fe1,4668.292Ni1,30,11.813266762906874,326332.8959802622,-2.8174645576829387,-192.85005339510872,14392.530811325993,0.00024109698583718968,226.65736266240935,-1619.2960358291716
4680.155Fe1,4683.218Ti1,30,6.522300901609687,196605.13829208998,-1.8261633593710354,-29.341383155921527,2270.4081909174856,0.00015576172222468243,29.980231647002572,-261.2310369489369
4681.605Fe1,4682.783Fe1,30,7.713753650016413,76400.56388583672,-0.35014117716740834,-45.91943053599819,-451.5443394943858,5.3140021530745925e-05,-37.35141598296447,41.71268330439212
4681.605Fe1,4683.421Fe1,30,9.641510828947524,128837.07000859572,-2.6114910049722235,87.71287196680466,-2357.722269943673,0.00024192416598369255,-68.56610015155776,252.80389133676252
4681.605Fe1,4684.870Fe1,30,5.78653481420296,221654.38797674797,-2.8952948477021354,-22.885490601315418,-1966.8519343862795,0.00025897034753652774,-18.3008367689399,214.15547950502622
4681.605Fe1,4689.488Fe1,30,7.7333941849358165,516361.4213037464,-3.0217714162848197,47.699322290770986,-1764.3911478634648,0.00027893364031613717,-107.98750472844665,195.30928119524424
4682.783Fe1,4683.421Fe1,30,6.155772594021255,51720.80895569157,-2.0651157543972505,138.95196561521547,-1841.8936817742253,0.00017166019478643104,-29.173757264005243,204.423271034146
4682.783Fe1,4683.871Fe1,30,8.107046268436644,75868.31324567701,-0.9417058594312031,-60.28845684042874,-1340.060947119228,6.876586050159707e-05,-35.573634776049396,160.28893291866157
4682.783Fe1,4689.488Fe1,30,5.716733757090619,440548.1717486014,-2.4245823145691583,94.67557051097806,-1897.5862746758005,0.00020406587909066023,-60.29672762583177,219.88917320450108
4683.218Ti1,4684.870Fe1,30,4.608248513475685,107969.81727467138,-0.8381350996699318,-46.18514357642146,-74.51943405341865,7.25286762150035e-05,-24.859335425321014,17.656975404882257
4683.421Fe1,4683.871Fe1,30,11.447484881337017,22106.417351593962,1.3874869754934331,-193.00245753597744,1056.9184409733673,-0.00012523209115075136,-5.687425701613151,-105.07273823179177
4683.421Fe1,4683.871Fe1,31,17.249288062539918,9334.646113553612,-2.88260759327265,-253.04066379389235,12601.623996188691,0.00024466766015459826,190.62375492403868,-1434.8018507507954
4683.421Fe1,4684.870Fe1,30,8.931752043183685,96047.83624846567,-0.09167252837386106,-110.32284159537348,-1349.5521423946605,1.4372489372959511e-06,46.39166976723906,159.59689739662969
4683.421Fe1,4684.870Fe1,31,11.952549475330414,87050.8606171363,-2.1436494133671373,-139.12274166556912,5499.104531457047,0.00017999655648601596,141.5628238866659,-627.7484205401366
4683.421Fe1,4689.488Fe1,30,6.355650841063525,387607.90135772433,-0.5688175772427144,-41.41411130464362,767.404577757072,5.086686103823207e-05,-43.837131745728804,-77.92434397547217
4683.421Fe1,4689.488Fe1,31,7.388856950235413,387632.10096188186,-2.9312095650539702,-77.64623232969588,3869.6453456953573,0.0002595582567300655,21.093607693353164,-437.940319000025
4683.871Fe1,4689.488Fe1,30,4.9904724128926095,361536.21567070094,-1.1223268141998506,161.39836543326155,377.8811609640129,0.00010447299868853217,-21.991617873161236,-44.95030214905698
4683.871Fe1,4689.488Fe1,31,11.650974284253115,369692.5680691522,-0.46058154452427663,153.95186707912816,-4186.543539346462,4.919396033242073e-05,-123.85330206064434,472.070630761844
4684.870Fe1,4689.488Fe1,30,7.635303476198932,294462.41821940936,-0.24557740113509552,71.67544269656875,474.65746433403064,3.009639276484846e-05,-94.11075677744375,-49.99979542886383
4684.870Fe1,4689.488Fe1,31,9.49031651246127,298289.5572488673,-1.2190767507814952,51.076808834814486,-2.9408191314358656,0.00011722388001880517,-113.22342146035716,2.3723252059372015
4737.168Fe1,4742.856Fe1,32,2.757866322819269,355731.8478566328,0.4110603400601501,-10.66476613942407,1464.753076170734,-4.018850433684374e-05,47.92276963205207,-178.15185737173096
4738.098Fe1,4742.856Fe1,32,8.419653703946276,305564.524443161,-2.7756928078146657,-153.37841384368602,1325.7586949195165,0.00024006577972535535,-149.74323798684324,-143.35543538186735
4757.448Cr1,4759.449Ti1,32,7.904933708789676,134626.37816724757,-2.226909162555184,-54.95025430711165,-667.2063940014048,0.0001921025482548391,74.26106245682082,63.314094485348015
4757.448Cr1,4759.449Ti1,33,6.994845932105337,118770.00370352979,-1.906650800924312,-34.53725434039336,6110.167934815183,0.0001645674936345965,72.64778355341375,-704.8462641179069
4757.448Cr1,4760.600Ti1,32,2.220806244819183,199253.31936536974,-3.220966513105089,-45.1733561819026,4220.462035525976,0.00027732694782187626,81.56082758164956,-490.7396708436803
4757.448Cr1,4760.600Ti1,33,5.86198911581604,195046.6561875645,-2.12755053429349,-23.45736823855766,4641.755288046726,0.00018364734101503725,55.28036713053555,-532.5102076762043
4757.448Cr1,4762.860Mn1,32,8.888699667954844,346255.3274652777,-0.4614823064624302,40.292231692649636,-1753.9145779314315,2.905115282189333e-05,80.95148993546614,205.71835859825785
4757.448Cr1,4762.860Mn1,33,12.244364432218612,331594.5424753658,-0.16738977177050396,25.97546973048646,4497.835686817729,2.8268482749457823e-06,55.03191459927253,-499.11159842578485
4757.448Cr1,4767.190Mn1,32,5.2970297254196765,622703.4435254189,2.297085761658439,56.88550892708506,-7145.264619454903,-0.00019953768905579944,44.462902250713725,820.5244954005094
4757.448Cr1,4767.190Mn1,33,8.761548333115059,597402.8384074867,1.6388765413855877,49.66045097706279,5288.965737990158,-0.0001457884686978819,43.26769781989243,-593.8067520722957
4759.449Ti1,4760.600Ti1,32,0,64823.45322844214,-0.6079115942782575,14.771994959112185,4289.862586670427,5.181759519599674e-05,-27.010437632353025,-485.83623472672843
4759.449Ti1,4760.600Ti1,33,4.431620086460199,75342.44192598398,-0.5060096022339813,7.401587748656506,-650.0628912660547,4.3524001816366006e-05,-27.2298876554011,77.57848579400037
4759.449Ti1,4762.860Mn1,32,15.350318577580902,210250.88208349477,1.6565310965729505,93.20582494747747,-310.86053812279505,-0.000153791761385356,2.641075648248672,53.862718761345725
4759.449Ti1,4762.860Mn1,33,9.313661262648527,214349.28217892733,1.8535619147894518,71.2724190409408,-2500.400809398428,-0.00017036363620939683,-16.833494160599553,309.60903269134366
4759.449Ti1,4764.110Ti2,32,15.692571342411563,275788.3906221714,1.4846517132544799,-182.8838820542419,6039.12787243027,-0.0001334863101703285,71.0663774561314,-679.1487211341928
